Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
01afd650ca049dc1,85.76,4,-28.49,70.64,0.4,0
02408595037ab3b6,82.57,4,-34.86,49.29,0.4,0
02674da7be72b3d9,90.43,4,-19.14,59.83,0.4,0
04afeb9be5786a77,89.36,4,-21.29,45.6,0.4,0
06299feab50780d3,66.4,3,-34.4,55.08,0.4,1
09dcd5a8514f9bc2,88.56,4,-16.21,78.23,0.4,0
0aa53e746805b00e,65.26,4,-69.49,68.24,0.4,0
0b2c18a3f34dbcff,82.69,4,-34.63,39.47,0.4,0
0e29464e43853ece,100.0,4,0.0,30.98,0.4,0
0e4fbc1d1aa6dd01,99.29,4,-1.43,47.44,0.4,0
0f09efb6fa86ce5e,100.0,4,0.0,29.25,0.4,0
0f19997e4f8cc30d,80.43,4,-37.14,40.04,0.4,0
0f2b5f1007700f65,84.63,4,-2.4,63.05,0.4,0
104287a63371554d,83.18,4,-33.64,67.87,0.4,0
140639a5a59807d6,20.0,1,0.0,59.7,0.4,3
16201bc3218b8118,89.0,4,-22.0,58.27,0.4,0
162c45c12836f510,78.25,4,-36.5,46.53,0.4,0
176f06e60542e2c5,88.36,4,-23.29,83.61,0.4,0
179a345ab1e810e1,86.86,4,-20.29,64.08,0.4,0
17ed47bac5ac3f2e,42.87,4,-51.46,87.55,0.4,0
17f0fdbd8f4528ee,92.41,4,-12.68,45.85,0.4,0
19570510d7698453,96.43,4,-7.14,60.73,0.4,0
19ed34ccf92098e2,96.43,4,-7.14,22.07,0.4,0
1a59bfcb528707c2,97.49,4,-5.03,20.51,0.4,0
1b8ee1200a71c3a8,88.93,4,-22.14,72.83,0.4,0
1ba3bd6357616437,53.16,4,-45.29,85.28,0.4,0
1bd061f6152f1a87,92.86,4,-14.29,48.44,0.4,0
1cb4cd931b0add66,100.0,4,0.0,31.52,0.4,0
1d29fd2b66a0f323,82.29,4,-35.43,73.38,0.4,0
1db3993db3d3cf7b,96.0,4,-8.0,30.94,0.4,0
1e8e933bdd2329a1,31.43,2,-74.29,97.0,0.4,1
1f1a30def6d033d3,48.5,2,-6.0,92.28,0.4,2
2059ab82b726cbd7,73.55,4,-52.9,65.89,0.4,0
20a0f3637fe0237b,78.96,4,-42.07,54.56,0.4,0
219d9d63d9ed2823,79.52,4,-7.62,85.95,0.4,0
236163e7cd452470,100.0,4,0.0,32.11,0.4,0
241b466ba2e16455,92.64,4,-14.71,42.45,0.4,0
242babc45a773463,97.86,4,-4.29,36.67,0.4,0
24db1def7f93544d,42.23,3,-78.57,86.75,0.4,1
25b6c6a4d5f5a8c6,90.14,4,-19.71,67.16,0.4,0
2a2a5348612d8f8f,0.0,0,0.0,43.16,0.4,4
2ca12e6956c31f96,88.29,4,-23.43,57.44,0.4,0
2cf445098167b9a1,84.64,4,-30.71,37.64,0.4,0
2cfab9595c0652f2,92.06,4,-15.89,47.07,0.4,0
2d08e5ad0f4b76cd,82.86,4,-34.29,82.55,0.4,0
2e98bdade7580851,68.76,4,-62.49,58.15,0.4,0
2f5a9fbcd5bfe934,96.71,4,-6.57,36.13,0.4,0
3098814cf1a27792,90.83,4,-18.34,50.54,0.4,0
30fb93867233941d,87.26,4,-25.49,49.57,0.4,0
316143cb4d2ceacd,83.26,4,-33.49,26.26,0.4,0
31d0ad197d05b40f,100.0,4,0.0,35.44,0.4,0
3406b058d04be10d,69.7,4,-52.26,74.01,0.4,0
34dd5146abb3fcb2,98.5,4,-3.0,44.03,0.4,0
35429b220d5bd080,75.0,3,0.0,96.96,0.4,1
37a7812a134a70ee,100.0,4,0.0,36.89,0.4,0
38550e9b9dad2045,100.0,4,0.0,36.7,0.4,0
3977c3ce5009266a,100.0,4,0.0,78.2,0.4,0
398194dba8532794,100.0,4,0.0,15.14,0.4,0
39e9033521b98f86,97.5,4,-5.0,6.81,0.4,0
3dc34f7b14d70125,25.0,1,0.0,92.0,0.4,2
3e8535d6f9ee2320,85.5,4,-29.0,87.35,0.4,0
4093789373f04294,60.55,3,-52.8,65.94,0.4,1
40a8c5b8b579fa2a,76.62,4,-36.76,56.86,0.4,0
4225da6578de5e07,75.14,4,20.01,57.89,0.4,0
4410db940ccd81ab,94.0,4,-12.0,77.71,0.4,0
441a1ae7faa11e1f,65.63,3,-23.2,37.21,0.4,1
4460e4307636ead0,66.83,4,-49.67,80.8,0.4,0
44cde94d48618755,95.5,4,-9.0,30.15,0.4,0
458a78dedea92576,100.0,4,0.0,20.54,0.4,0
47654ca5efe2bb65,91.43,4,-17.14,60.35,0.4,0
49a223d76a72768b,98.75,4,2.5,56.76,0.4,0
49dc54275e10b7b6,79.57,4,-40.86,65.8,0.4,0
